url,title,tag,time,short_text,long_text
"https://www.reuters.com/article/press-digest-nyt-idUSL3N1JJ21P","PRESS DIGEST- New York Times business news - June 22","","June 22, 2017 /  5:19 AM / a month ago","","June 22 (Reuters) - The following are the top stories on the New York Times business pages. Reuters has not verified these stories and does not vouch for their accuracy. - Travis Kalanick stepped down as chief executive of Uber Technologies Inc, the ride-hailing service that he helped found in 2009 and built into a transportation colossus, after a shareholder revolt made it untenable for him to stay on at the company. nyti.ms/2st1OH6 - Magazine publisher Wenner Media has agreed to sell its men's lifestyle title to American Media to focus on expanding its remaining brand, Rolling Stone. nyti.ms/2st1iJl - An appeals court is set to rule on whether premium, subscriber-based news organizations should have the same protection as a traditional media company. nyti.ms/2st2vk4 Compiled by Bengaluru newsroom"
"https://www.reuters.com/article/us-peugeot-iran-idUSKCN10127V","PSA wins second Iran production deal for Citroen brand","","July 21, 2016 /  3:36 PM / a year ago","","PARIS (Reuters) - PSA Group unveiled a second Iranian manufacturing deal on Thursday as the French carmaker seeks to reclaim the leading position it once enjoyed in the Middle East's biggest auto market, until U.S.-led sanctions forced its withdrawal. The Paris-based carmaker struck a framework deal with Iranian counterpart SAIPA to invest 300 million euros ($330 million) in the development and production of three Citroen models through a new joint venture. PSA, which pulled out in 2011 under U.S. pressure, now faces stiffer competition from Chinese rivals that have grabbed more business in the intervening years - as well as western peers such as Renault flocking back with newer models. This agreement opens up a new chapter in our history of cooperation with SAIPA, PSA Chief Executive Carlos Tavares said. Our aim is to provide our Iranian customers with modern vehicles that meet the highest comfort, safety and technology standards. Iranian car registrations approached 1.6 million cars at their 2011 peak, with PSA claiming almost 30 percent of the market, before collapsing under the weight of sanctions.     The deal with SAIPA, Citroen's partner since 1966, follows a joint venture deal inked last month between stablemate Peugeot and state-owned Iran Khodro. PSA's smaller DS premium badge has also clinched a distribution agreement in the country. Under the agreement, to be finalised by the end of 2016, Citroen and its Iranian partner will introduce the first of three planned new models for the French brand in 2018.     Reporting by Laurence Frost. Editing by Jane Merriman and Alexandra Hudson"
"https://www.reuters.com/article/peugeot-iran-idUSL8N1A760L","PSA wins second Iran production deal for Citroen brand","","July 21, 2016 /  3:36 PM / a year ago","","PARIS (Reuters) - PSA Group unveiled a second Iranian manufacturing deal on Thursday as the French carmaker seeks to reclaim the leading position it once enjoyed in the Middle East's biggest auto market, until U.S.-led sanctions forced its withdrawal. The Paris-based carmaker struck a framework deal with Iranian counterpart SAIPA to invest 300 million euros ($330 million) in the development and production of three Citroen models through a new joint venture. PSA, which pulled out in 2011 under U.S. pressure, now faces stiffer competition from Chinese rivals that have grabbed more business in the intervening years - as well as western peers such as Renault flocking back with newer models. This agreement opens up a new chapter in our history of cooperation with SAIPA, PSA Chief Executive Carlos Tavares said. Our aim is to provide our Iranian customers with modern vehicles that meet the highest comfort, safety and technology standards. Iranian car registrations approached 1.6 million cars at their 2011 peak, with PSA claiming almost 30 percent of the market, before collapsing under the weight of sanctions.     The deal with SAIPA, Citroen's partner since 1966, follows a joint venture deal inked last month between stablemate Peugeot and state-owned Iran Khodro. PSA's smaller DS premium badge has also clinched a distribution agreement in the country. Under the agreement, to be finalised by the end of 2016, Citroen and its Iranian partner will introduce the first of three planned new models for the French brand in 2018.     Reporting by Laurence Frost. Editing by Jane Merriman and Alexandra Hudson"
"https://www.reuters.com/article/idUSFWN18K07G","BRIEF-Abercrombie & Fitch appoints new brand presidents","","May 23, 2016 /  12:25 PM / a year ago","","May 23 (Reuters) - Abercrombie & Fitch Co : * Abercrombie & Fitch Co. Appoints new brand presidents * Kristin Scott has been appointed as brand president of Hollister Co * Stacia Andersen to lead Abercrombie & Fitch/Abercrombie Kids * Andersen was most recently senior vice president of merchandising of Target Corporation * Scott was most recently executive vice president, general merchandise manager at Victoria's Secret  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom: +1-646-223-8780)"
"https://www.reuters.com/article/press-digest-nyt-idUSL3N1KF21W","PRESS DIGEST- New York Times business news - July 24","","July 24, 2017 /  5:37 AM / 4 days ago","","July 24 (Reuters) - The following are the top stories on the New York Times business pages. Reuters has not verified these stories and does not vouch for their accuracy. -  Chinese regulators have become increasingly concerned that some of the biggest Chinese conglomerates have borrowed so much that they could pose risks to the financial system. Banking officials are ramping up scrutiny of companies' balance sheets. nyti.ms/2tSzoDX -  BMW AG, responding to claims that it formed a cartel with Daimler AG and Volkswagen AG to hold down the prices of crucial technology, denied that the German carmakers had agreed among themselves to install emissions equipment that was inadequate to do the job. nyti.ms/2vPFvue - Time Warner Inc CEO Jeffrey Bewkes is expected to resign if regulators approve AT&T; Inc's $85.4 billion bid and the Time Warner name is likely to be eliminated, as AT&T; subsume the company's assets, including HBO, Turner cable network brands and Warner Bros film and television studios. nyti.ms/2tsVQUN - The White House indicated that President Donald Trump would accept new legislation curtailing his authority to lift sanctions on Russia on his own, after a broad revolt by lawmakers of both parties about his approach to Moscow. nyti.ms/2gVSxUg Compiled by Bengaluru newsroom"
"https://www.reuters.com/article/toshiba-ceo-idUSL4N19C2J2","Toshiba's new CEO sticks to nuclear target branded ambitious by analysts","","June 23, 2016 /  10:13 AM / a year ago","","TOKYO (Reuters) - Toshiba Corp's (6502.T) newly appointed chief executive said he would stick with the Japanese industrial conglomerate's target for nuclear power plant orders, dismissing scepticism among analysts who say the target is too ambitious. It's achievable, Satoshi Tsunakawa told reporters on Thursday, a day after assuming the top post, when asked about the company's goal of building 45 nuclear power reactors globally by the business year ending March 2031. Tsunakawa said a fight against global warming and growing energy use in emerging economies was bolstering demand for nuclear power, and would help Toshiba meet the target set by his predecessor Masashi Muromachi. Muromachi stepped down after a $1.3 billion accounting scandal last year highlighted weaknesses in a number of Toshiba's varied operations, which include laptops, television sets, flash memory chips and nuclear reactors. The scandal prompted Toshiba to slash costs throughout its business and sell off its medical devices division. The restructuring effectively left nuclear power and flash memory chips as Toshiba's core operations, although many analysts have said neither are strong growth drivers. Toshiba Corp Chief Executive Satoshi Tsunakawa attends a round-table interview with reporters in Tokyo, Japan, June 23, 2016.Thomas PeterMasako Kuwahara, senior analyst at Moody's Investors Service, saw little chance of Toshiba meeting its reactor orders target as many countries froze nuclear energy expansion plans after a meltdown in 2011 at a plant in Fukushima, Japan. Slideshow (3 Images)Given strong anti-nuclear-power sentiment after the Fukushima nuclear accident in 2011 and delays in plant construction, we believe this target is unrealistic, she said. Tsunakawa said Toshiba based the target on an assumption that at least 300 new nuclear power reactors will be needed by 2030, and that Toshiba could win 15 percent of the contracts to build them. Toshiba, which owns U.S. nuclear power engineering company Westinghouse, has built 112 reactors globally, or 26 percent of all 431 reactors installed worldwide. Its competitors include the U.S.-Japan alliance of General Electric Co (GE.N) and Hitachi Ltd (6501.T), Japan's Mitsubishi Heavy Industries Ltd (7011.T) and France's Areva SA (AREVA.PA). Reporting by Makiko Yamazaki; Editing by Ritsuko Ando and Christopher Cushing"
"https://www.reuters.com/article/press-digest-nyt-idUSL3N1IX18L","PRESS DIGEST- New York Times business news - May 31","","May 31, 2017 /  5:00 AM / 2 months ago","","May 31 (Reuters) - The following are the top stories on the New York Times business pages. Reuters has not verified these stories and does not vouch for their accuracy. -  Federal Reserve governor Lael Brainard told the New York Association for Business Economics that the Fed should raise its benchmark interest rate soon, despite new evidence that inflation remains below the level the Fed desires. Brainard's comments reinforced expectations that the Fed will raise rates in mid-June at its next meeting. nyti.ms/2r9VXWV - A labor activist who had been working undercover at a Chinese factory that makes shoes for Ivanka Trump and other brands has been detained by the police. Hua Haifeng, who was working on behalf of the advocacy group China Labor Watch, was detained on suspicion of illegal eavesdropping. nyti.ms/2r9GMN5 - Scott Pelley is leaving his anchor role with CBS Evening News, a position he has filled since 2011. Pelley will continue his duties at 60 Minutes and devote more time to that role but no replacement has been chosen for him. nyti.ms/2r9EvBv - Uber said it had fired Anthony Levandowski, a star engineer brought in to lead the company's self-driving automobile efforts, and who was accused of stealing trade secrets when he left a job at Google. nyti.ms/2r9TsDJ (Compiled by Bengaluru newsroom)"
"https://www.reuters.com/article/us-toshiba-ceo-idUSKCN0Z910P","Toshiba's new CEO sticks to nuclear target branded ambitious by analysts","","June 23, 2016 /  10:13 AM / a year ago","","TOKYO (Reuters) - Toshiba Corp's (6502.T) newly appointed chief executive said he would stick with the Japanese industrial conglomerate's target for nuclear power plant orders, dismissing scepticism among analysts who say the target is too ambitious. It's achievable, Satoshi Tsunakawa told reporters on Thursday, a day after assuming the top post, when asked about the company's goal of building 45 nuclear power reactors globally by the business year ending March 2031. Tsunakawa said a fight against global warming and growing energy use in emerging economies was bolstering demand for nuclear power, and would help Toshiba meet the target set by his predecessor Masashi Muromachi. Muromachi stepped down after a $1.3 billion accounting scandal last year highlighted weaknesses in a number of Toshiba's varied operations, which include laptops, television sets, flash memory chips and nuclear reactors. The scandal prompted Toshiba to slash costs throughout its business and sell off its medical devices division. The restructuring effectively left nuclear power and flash memory chips as Toshiba's core operations, although many analysts have said neither are strong growth drivers. Toshiba Corp Chief Executive Satoshi Tsunakawa attends a round-table interview with reporters in Tokyo, Japan, June 23, 2016.Thomas PeterMasako Kuwahara, senior analyst at Moody's Investors Service, saw little chance of Toshiba meeting its reactor orders target as many countries froze nuclear energy expansion plans after a meltdown in 2011 at a plant in Fukushima, Japan. Slideshow (3 Images)Given strong anti-nuclear-power sentiment after the Fukushima nuclear accident in 2011 and delays in plant construction, we believe this target is unrealistic, she said. Tsunakawa said Toshiba based the target on an assumption that at least 300 new nuclear power reactors will be needed by 2030, and that Toshiba could win 15 percent of the contracts to build them. Toshiba, which owns U.S. nuclear power engineering company Westinghouse, has built 112 reactors globally, or 26 percent of all 431 reactors installed worldwide. Its competitors include the U.S.-Japan alliance of General Electric Co (GE.N) and Hitachi Ltd (6501.T), Japan's Mitsubishi Heavy Industries Ltd (7011.T) and France's Areva SA (AREVA.PA). Reporting by Makiko Yamazaki; Editing by Ritsuko Ando and Christopher Cushing"
"https://www.reuters.com/article/press-digest-nyt-idUSL4N1FO1BM","PRESS DIGEST- New York Times business news - Feb 3","","February 3, 2017 /  5:43 AM / in 6 months","","Feb 3 (Reuters) - The following are the top stories on the New York Times business pages. Reuters has not verified these stories and does not vouch for their accuracy. - Uber CEO Travis Kalanick plans to step down from the president's council, after internal pressure from employees and a social media backlash. nyti.ms/2jJwrRe - Stephen A. Feinberg, founder of Cerberus Capital Management, is in discussions to join the Trump administration, the firm disclosed on Thursday. nyti.ms/2jJAfBT - Republicans on Thursday took one of their first steps to officially dismantle Obama-era environmental regulations by easing restrictions on coal mining, bolstering an industry that President Trump has made a symbol of America's neglected heartland. nyti.ms/2jJyHYy - Department store operator Nordstrom Inc said it would put the brakes on its relationship with Ivanka Trump and it removed her brand from a list on its site. nyti.ms/2jJxErO - John Cryan, chief executive of Deutsche Bank,  apologized in especially contrite terms on Thursday for the long list of misdeeds that tarnished the German lender's reputation and cost it billions of euros in fines and settlements, adding that bonuses of top managers would be cut. nyti.ms/2jJyKUm Compiled by Vishal Sridhar in Bengaluru"
"https://www.reuters.com/article/press-digest-nyt-idUSL3N1HJ21M","PRESS DIGEST- New York Times business news - April 11","","April 11, 2017 /  5:10 AM / 4 months ago","","April 11 (Reuters) - The following are the top stories on the New York Times business pages. Reuters has not verified these stories and does not vouch for their accuracy. - Jana Partners, the activist hedge fund founded by Barry Rosenstein, criticized  Whole Foods Market's brand development, customer service and distribution strategy, and nominated four candidates for the company's board. nyti.ms/2otz67G - The British authorities are investigating Barclays and its American chief executive, James Staley, after he admitted to trying to learn the identity of the author of an anonymous letter. nyti.ms/2otKdgW - Wells Fargo said on Monday it would claw back an additional $75 million in compensation from the two executives on whom it pinned most of the blame for the company's scandal over fraudulent accounts: the bank's former chief executive, John Stumpf, and its former head of community banking, Carrie Tolstedt. nyti.ms/2otAHuf - Adding to this year's flurry of law firm combinations, Boies Schiller Flexner said on Monday it would take the West Coast litigation firm Caldwell Leslie & Proctor under its wing starting next week. nyti.ms/2otBzPt - In the latest move by a major automaker to enhance its American manufacturing operations, Toyota said it would invest more than $1.3 billion to upgrade its assembly plant in Kentucky. nyti.ms/2otI0lD (Compiled by Vishal Sridhar in Bengaluru)"
"https://www.reuters.com/article/press-digest-nyt-idUSL3N1JA1YL","PRESS DIGEST- New York Times business news - June 13","","June 13, 2017 /  4:23 AM / in a month","","June 13 (Reuters) - The following are the top stories on the New York Times business pages. Reuters has not verified these stories and does not vouch for their accuracy. - Uber Technologies Inc's senior vice president for business Emil Michael left the company, according to an email sent to Uber employees. His departure followed a series of scandals that have rocked the company this year, forcing its board to call an investigation into Uber's culture and business practices. nyti.ms/2rUDYEe - Viking Global Investors, one of the larger hedge funds, notified investors on Monday that the firm's chief investment officer, Daniel Sundheim, was leaving and that the firm would begin returning some $8 billion to investors. nyti.ms/2rUWjB7 - The Irish government on Monday announced a price range for Allied Irish Banks Plc that could value the bank as high as $14.9 billion when it goes public this month — seven years after it was nationalized. nyti.ms/2rUOGKN - Ivanka Trump's fashion brand called off a deal with a major Japanese apparel company after learning that it was backed by the Japanese government, Trump's company said in a letter made public on Monday. nyti.ms/2rUNYNI (Compiled by Bengaluru newsroom)"
"https://www.reuters.com/article/press-digest-nyt-idUSL4N1FD289","PRESS DIGEST- New York Times business news - Jan 23","","January 23, 2017 /  5:45 AM / 6 months ago","","Jan 23 (Reuters) - The following are the top stories on the New York Times business pages. Reuters has not verified these stories and does not vouch for their accuracy. -  Samsung Electronics Co Ltd, the South Korean conglomerate, blamed battery manufacturing problems and design flaws for the embarrassing and costly failure of its Galaxy Note 7 smartphone.  nyti.ms/2jHjIjG - After President Donald Trump and the Republican-controlled Congress have vowed to repeal and replace the health law, about 27 percent of people under 65 are thought to have some sort of pre-existing condition that will most likely leave them without individual insurance if the law is repealed, according to a recent study. nyti.ms/2jHe5C0 - Jeh Johnson, who has stepped down as secretary of Homeland Security, is rejoining the New York law firm Paul, Weiss, Rifkind, Wharton & Garrison, where he formerly worked. nyti.ms/2jH8trk - Long Island Power Authority has reached an agreement with Deepwater Wind to drop a much larger farm - 15 turbines capable of running 50,000 average homes - into the ocean about 35 miles from Montauk. If approved by the utility board on Wednesday, the $1 billion installation could become the first of several in a 256-square-mile parcel, with room for as many as 200 turbines. nyti.ms/2jHaovX - At least 14 activists and workers have been detained since labor unrest began last month in Bangladesh, source of much of the world's clothing. Protests over low wages had erupted at dozens of garment factories in Bangladesh, one of the top suppliers of clothing for global brands like H&M; AB and Gap Inc. nyti.ms/2jHhkJN - The news media world found itself in a state of shock on Sunday, a day after President Donald Trump declared himself in a running war with the media and the president's press secretary, Sean Spicer, used his first appearance on the White House podium to deliver a fiery jeremiad against the press. nyti.ms/2jHiogL Compiled by Bhanu Pratap in Bengaluru"
"https://www.reuters.com/article/press-digest-nyt-idUSL4N1G92H4","PRESS DIGEST- New York Times business news - Feb 24","","February 24, 2017 /  6:47 AM / 5 months ago","","Feb 24 (Reuters) - The following are the top stories on the New York Times business pages. Reuters has not verified these stories and does not vouch for their accuracy. - Waymo, the self-driving car business spun out of Google's parent company, claimed in a federal lawsuit on Thursday that Uber was using intellectual property stolen by one of Google's former project leaders. In a federal court filing in San Francisco, Waymo said Anthony Levandowski, who runs Uber's autonomous car division, downloaded 14,000 files from Google a month before leaving to start his own self-driving car company, Otto. nyti.ms/2lxZbQS - Lightspeed, a Silicon Valley venture capital firm, was the first institution to invest in Snap Inc and it is now set to reap more than $1 billion from what began as a mere $485,000 investment. Jeremy Liew, a Lightspeed venture capitalist embedded terms in his 2012 investment in what was then known as Snapchat. The terms gave Liew outsize power over the company's future financing round. That ended up irking Snapchat's chief executive Evan Spiegel, who took steps to reassert control over the company. Liew and Snap no longer have close ties, and Spiegel has not had meetings or spent time with Liew since the early investment rounds. nyti.ms/2lybcpt - Federal agents had seized largely brand new Mercedes-Benzes, BMWs and Land Rovers in 2013 claiming that Efans Trading Corporation that planned to resell them to wealthy buyers in China was engaging in an insidious fraud. The federal jury in Manhattan determined that there was not enough evidence to support a civil forfeiture lawsuit filed by federal prosecutors. The court ruled in favor of the Efans and ordered the government to return the luxury cars and $3 million in cash that was also seized from a company bank account. nyti.ms/2ly6EzJ Compiled by Sangameswaran S in Bengaluru"
"https://www.reuters.com/article/press-digest-nyt-idUSL3N1H020B","PRESS DIGEST- New York Times business news - March 23","","March 23, 2017 /  4:35 AM / 4 months ago","","March 23 (Reuters) - The following are the top stories on the New York Times business pages. Reuters has not verified these stories and does not vouch for their accuracy. - Federal prosecutors are investigating North Korea's possible role in the theft of $81 million from the central bank of Bangladesh in what security officials fear could be a new front in cyberwarfare. nyti.ms/2nfjR11 - AT&T; and Johnson & Johnson, among the biggest advertisers in the United States, were among several companies to say on Wednesday that they would stop their ads from running on YouTube and other Google properties amid concern that Google is not doing enough to prevent brands from appearing next to offensive material, like hate speech. nyti.ms/2nEPwKs -  Akzo Nobel, the Dutch paint and chemicals company that makes Dulux paint, said on Wednesday that it had rejected a second takeover bid from PPG Industries, turning away a $24 billion deal that would have created an industry behemoth. nyti.ms/2mSvzeG - President Trump's second pick to lead the Labor Department told senators on Wednesday that he would not allow partisan political considerations or conservative ideologues to shape his department, pushing back against accusations by Democrats that he had looked away as subordinates at the Justice Department stacked his office with ideological allies during the George W. Bush administration. nyti.ms/2npSNwr       (Compiled by Parikshit Mishra in Bengaluru)"
"https://www.reuters.com/article/press-digest-nyt-idUSL3N1JQ1ZW","PRESS DIGEST- New York Times business news - June 29","","June 29, 2017 /  4:53 AM / a month ago","","June 29 (Reuters) - The following are the top stories on the New York Times business pages. Reuters has not verified these stories and does not vouch for their accuracy. - Sycamore Partners, a private equity firm that specializes in retailers and already owns the likes of Talbots, the Limited and Hot Topic, said it would acquire Staples Inc for $6.9 billion, citing its iconic brand. nyti.ms/2soW5ip - Samsung Electronics Co Ltd said it plans to open a factory in South Carolina, as President Trump has tried in recent months to entice manufacturers into creating more industrial jobs in the United States. nyti.ms/2soXsOd - ABC reached a settlement with a South Dakota meat producer that accused the network of defamation following its news reports about so-called pink slime in 2012. nyti.ms/2soKkbF - Meal delivery service Blue Apron Holdings Inc reduced the expected price of its initial public offering to about $10 per share on Wednesday afternoon. That was well below a price range of $15 to $17 the company disclosed just last week, a few days after Amazon.com Inc unveiled a deal to buy Whole Foods Market Inc. nyti.ms/2soJrQH - All of the largest U.S. banks passed the latest stress test on Wednesday, the first time all aced the exam since the Federal Reserve began administering the exercise seven years ago. nyti.ms/2soysGE Compiled by Bengaluru newsroom"
"https://www.reuters.com/article/idUSFWN19Y0FM","BRIEF-Dunkin' Brands says to develop eight new restaurants in Los Angeles, California","","July 12, 2016 /  1:40 PM / a year ago","","July 12 (Reuters) - Dunkin' Brands Group Inc * Says signing of a multi-unit store development agreement with existing franchisee Precision Hospitality & Development * Says to develop eight new restaurants in Los Angeles, California * Says first restaurant under agreement is planned to open in 2018  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom: +1-646-223-8780)"
"https://www.reuters.com/article/press-digest-nyt-idUSL3N1KG1UH","PRESS DIGEST- New York Times business news - July 25","","July 25, 2017 /  5:01 AM / 3 days ago","","July 25 (Reuters) - The following are the top stories on the New York Times business pages. Reuters has not verified these stories and does not vouch for their accuracy. - Martin Shkreli said in court Monday that he would not testify in his own defense in his fraud trial, a turnaround from last week, when his lawyers told a judge that he had insisted on testifying. nyti.ms/2gYSmrw - Fact-checking website Snope is locked in a legal battle saying it has drained the money it needs to survive. The site, which gets all of its revenue from advertising, created a crowdfunding page seeking $500,000 from readers to remain operational indefinitely. nyti.ms/2vUBHrv - HNA Group said its largest shareholder Guan Jun, a private businessman in China, recently donated his 30 percent stake in the company to HNA's Hainan Cihang Charity Foundation. Combined with the 22.8 percent stake held by HNA's sister charity in China, HNA says it is now 52 percent owned by the Cihang foundations.  nyti.ms/2tVlwZN - Internet Brands, a KKR portfolio company, agreed to buy WebMD Health Corp for about $2.8 billion. Separately, KKR also said it would acquire a majority stake in Nature's Bounty from private equity rival Carlyle Group for an undisclosed amount. nyti.ms/2gYCwgm Compiled by Bengaluru newsroom"
"https://www.reuters.com/article/solarcity-ma-tesla-rooftop-idUSL1N19E1IJ","SolarCity's thrifty message clashes with Tesla's luxury branding","","June 22, 2016 /  10:25 PM / in a year","","LOS ANGELES, June 22 (Reuters) - Elon Musk is betting that luxury electric car buyers and rooftop solar customers are a single market. The marketing messages of Tesla and SolarCity tell a different tale. Musk said he would be shocked if his customers did not all at least have an interest in solar, but he did not know how many Tesla owners also have solar panels. He lobbed a guess that it might be a quarter. His strategy to join Tesla Motors Inc and home solar leader SolarCity Corp may founder on that guess, as the two companies take different approaches to essentially separate groups of customers. SolarCity's value proposition is about saving money. It's not a premium thing like a Tesla is, said Shayle Kann, senior vice president at solar industry research firm GTM Research. I don't think most solar customers would buy a Tesla yet. Tesla and SolarCity became leaders in their respective markets with very different sales strategies. Tesla sells luxury cars to the wealthy, and SolarCity offers middle-income homeowners a way to save 15 percent on their energy bills. The electric vehicle company said its home battery offering is a good sign for solar. Spokeswoman Khobi Brooklyn said the company has received interest in its Powerwall batteries from tens of thousands of customers since they were introduced last year. We see that customers who are interested in driving Tesla vehicles or using Powerwalls are naturally interested in going solar, and vice versa, she said in a statement. But the overlap is not a tremendous amount, said Pavel Molchanov, who follows the energy business for Raymond James: Somebody shopping for a car is not necessarily in the market for a solar system. He pointed out, however, that companies like General Electric Co have been successful selling a range of very different products, and he argued the deal could lower SolarCity's financing costs - a critical piece of its capital-intensive business. And while analysts bemoaned the lack of specifics on the financial savings the deal might bring to both companies, many agreed that SolarCity would likely reap some benefits from rebranding under the Tesla name. There is nothing in the solar industry with brand awareness even approaching Tesla's, Barclays analysts said in a client note on Wednesday. And Tesla is working to expand the target audience of its brand by launching a $35,000 vehicle next year. Nearly 400,000 people have paid $1,000 to reserve the lower-priced Model 3 sedan. In Musk's vision of the world, customers will use their solar panels to power their homes and charge a home battery system when the sun is shining and then use that stored power to charge their electric vehicles overnight. Marketing solar systems through Tesla's network of retail stores and to its more than 100,000 vehicle owners is certainly a sales opportunity for SolarCity, but it is unlikely to make a meaningful dent in the company's longstanding struggle to reduce what it spends on winning new customers, Kann said. UBS analysts noted that reducing those costs would bode well for SolarCity, but pointed out that the solar company's marketing promised money savings rather than luxury. Musk's lack of awareness of how many Tesla customers have solar, they added, also raised questions about whether the deal's primary goal was in finding value in overlapping customers, or whether the financial benefits would be realized elsewhere, such as in general and administrative costs.   (Reporting by Nichola Groom; Editing by Peter Henderson and Bill Rigby)"
"https://www.reuters.com/article/press-digest-nyt-idUSL4N1EE245","PRESS DIGEST- New York Times business news - Dec 19","","December 19, 2016 /  5:32 AM / in 7 months","","Dec 19 (Reuters) - The following are the top stories on the New York Times business pages. Reuters has not verified these stories and does not vouch for their accuracy. - Finland will soon hand out cash to 2,000 jobless people, free of bureaucracy or limits on side earnings. The idea, universal basic income, is gaining traction worldwide. nyti.ms/2hXQY82 - Vine, the app owned by Twitter Inc, will not survive but a new, pared-down version in January will allow users to share short videos to that social network. nyti.ms/2hXWiIx - David Yurman, the New York-based jewelry brand, is tapping into social philanthropy through a holiday advertising campaign. nyti.ms/2hY5U64 - Snapchat is treating celebrities like everyday users, while most of the other social networking services court and elevate them. nyti.ms/2hXZ4gT Compiled by Subrat Patnaik in Bengaluru"
